date,series_id,series_name,category,department,ubigeo,value_raw,value_sa,value_log,value_dlog,value_yoy,source,frequency_original
2007-05-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,474.3564712162598,479.0674198311857,6.171841338719724,0.03627783587177369,39.5984854270393,BCRP,M
2007-06-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,493.7614164508353,491.7284987590964,6.197926732386653,0.026085393666929413,41.824679074119,BCRP,M
2007-07-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,501.7249617761899,504.2665523358376,6.2231050019491905,0.025178269562537103,39.13280581920795,BCRP,M
2007-08-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,517.7820948113855,515.7274188040533,6.245578367772398,0.022473365823207914,38.47402959961872,BCRP,M
2007-09-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,526.1454223337304,525.5497337549862,6.264444826666602,0.018866458894203575,37.11006998739808,BCRP,M
2007-10-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,539.4171746533207,543.1828145860942,6.2974459383841,0.03300111171749798,39.78827061912587,BCRP,M
2007-11-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,559.61422609358,552.876883071343,6.315135342144876,0.017689403760775768,39.26005842779126,BCRP,M
2007-12-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,573.1225081243867,573.6486048439966,6.352017022173854,0.03688168002897818,39.44636380175213,BCRP,M
2008-01-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,591.8938682296639,593.6572698928395,6.386302166129364,0.0342851439555103,40.64838029029152,BCRP,M
2008-02-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,613.5262029214632,611.4890221787565,6.415897002682774,0.029594836553409998,40.41881623398669,BCRP,M
2008-03-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,610.405606163432,616.2802347749837,6.423701786668561,0.007804783985786656,34.37870413616943,BCRP,M
2008-04-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,644.8198674692189,639.682267177134,6.460971595542144,0.03726980887358344,38.459557403958385,BCRP,M
2008-05-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,647.8881741438211,657.4115871471807,6.488310286793043,0.027338691250898606,37.22736298344815,BCRP,M
2008-06-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,669.52071581903,667.0296047286906,6.502834429831228,0.0145241430381855,35.649978883057656,BCRP,M
2008-07-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,693.6967950636197,693.6103876880811,6.541910401836425,0.039075972005196746,37.54836295906892,BCRP,M
2008-08-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,728.3184397828169,724.8747271284462,6.585998849757074,0.04408844792064848,40.55384699331972,BCRP,M
2008-09-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,738.849031111594,737.4250667601154,6.603164478658835,0.01716562890176121,40.31499197826758,BCRP,M
2008-10-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,647.3384008524075,652.0857197895151,6.4801760253547664,-0.12298845330406838,20.04903363638355,BCRP,M
2008-11-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,788.9382711963124,780.7828261374897,6.660297039643728,0.18012101428896177,41.22182533660714,BCRP,M
2008-12-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,823.3048039434703,824.0953062316985,6.714286186123581,0.053989146479852756,43.65855669705858,BCRP,M
2009-01-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,843.3441918702044,845.0332316412978,6.739375953970024,0.02508976784644279,42.34361718400819,BCRP,M
2009-02-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,871.264486200526,867.595540208652,6.765725638562205,0.0263496845921809,41.8824392165503,BCRP,M
2009-03-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,870.182618891041,875.1431466725508,6.774387469174417,0.00866183061221193,42.00409120569688,BCRP,M
2009-04-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,871.4821232401305,868.432125605952,6.766689431338705,-0.0076980378357118795,35.759918660598885,BCRP,M
2009-05-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,889.0041017001788,892.5437590230804,6.7940755421696135,0.027386110830908805,35.766356491562476,BCRP,M
2009-06-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,881.6906012629951,879.2444977296109,6.779063013421075,-0.015012528748538756,31.814913685463342,BCRP,M
2009-07-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,889.3310000029993,892.7557231096689,6.794312997106117,0.0152499836850426,28.71141190450914,BCRP,M
2009-08-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,892.8306775841938,894.1749428133841,6.795901441503193,0.0015884443970755058,23.35578953836781,BCRP,M
2009-09-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,905.4162899060874,905.8832631948862,6.808910449170523,0.013009007667330152,22.844110409060757,BCRP,M
2009-10-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,913.8376052849093,920.1360733148944,6.824521564883164,0.015611115712641066,41.10661304036876,BCRP,M
2009-11-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,928.7467273111722,920.3071343310125,6.824707455994501,0.00018589111133682223,17.869797275606803,BCRP,M
2009-12-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,928.31230816,928.7394980487913,6.83382828834897,0.009120832354469144,12.698069146345992,BCRP,M
2010-01-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,931.960817363413,932.9630580418682,6.838365605253018,0.0045373169040479056,10.405487394831248,BCRP,M
2010-02-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,945.6927720978883,939.5527503053255,6.845403964488954,0.007038359235935765,8.293865835152658,BCRP,M
2010-03-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,949.4844602855666,950.7360023073423,6.857236423909919,0.011832459420965336,8.637770394730172,BCRP,M
2010-04-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,954.0573010211124,951.2919943541898,6.857821054697331,0.0005846307874115553,9.541317773156077,BCRP,M
2010-05-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,952.8552390057519,951.6961113522575,6.8582457730683295,0.00042471837099888887,6.627389607644707,BCRP,M
2010-06-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,956.6594231434217,953.4080996713603,6.860043038299312,0.0017972652309827808,8.434923634239965,BCRP,M
2010-07-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,966.2744075475896,973.6968827298643,6.881100046510822,0.021057008211509576,9.066439735413766,BCRP,M
2010-08-01,RD13625DM,Crédito - San Martín (Total),credit_by_department,San Martín,22,983.8755064780645,990.4363737952731,6.898145627624345,0.017045581113523056,10.765391242011013,BCRP,M
