dir,survey,period,file,status,n_vars,concept,candidate_variables
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,employment_indicator,ocu200
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,age,p208b1|p208b2|p208b3
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,sex,p207a|p207b
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,dependent_worker,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,self_employment,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,informality,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,monthly_earnings,ingtot
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,hours,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,weight,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,psu,conglome
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,stratum,estrato
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,geography,dominio
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,month_year,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,industry,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,occupation,
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,household_id,vivienda|hogar
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,person_id,codperso
604_trim_feb_mar_abr18,EPE,2018-02,Trim Feb-Mar-Abr18.csv,ok,102,panel_rotation,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,employment_indicator,ocu200
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,age,p208b1|p208b2|p208b3
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,sex,p207a|p207b
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,dependent_worker,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,self_employment,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,informality,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,monthly_earnings,ingtot
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,hours,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,weight,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,psu,conglome
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,stratum,estrato
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,geography,dominio
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,month_year,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,industry,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,occupation,
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,household_id,vivienda|hogar
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,person_id,codperso
606_trim_mar_abr_may18,EPE,2018-03,Trim Mar-Abr-May18.csv,ok,102,panel_rotation,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,employment_indicator,ocu200
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,age,p208b1|p208b2|p208b3
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,sex,p207a|p207b
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,dependent_worker,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,self_employment,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,informality,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,monthly_earnings,ingtot
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,hours,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,weight,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,psu,conglome
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,stratum,estrato
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,geography,dominio
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,month_year,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,industry,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,occupation,
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,household_id,vivienda|hogar
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,person_id,codperso
610_trim_abr_may_jun18,EPE,2018-04,Trim Abr-May-Jun18.csv,ok,102,panel_rotation,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,employment_indicator,ocu200
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,age,p208b1|p208b2|p208b3
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,sex,p207a|p207b
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,dependent_worker,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,self_employment,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,informality,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,monthly_earnings,ingtot
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,hours,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,weight,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,psu,conglome
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,stratum,estrato
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,geography,dominio
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,month_year,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,industry,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,occupation,
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,household_id,vivienda|hogar
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,person_id,codperso
613_trim_may_jun_jul18,EPE,2018-05,Trim May-Jun-Jul18.csv,ok,102,panel_rotation,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,employment_indicator,ocu200
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,age,p208b1|p208b2|p208b3
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,sex,p207a|p207b
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,dependent_worker,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,self_employment,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,informality,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,monthly_earnings,ingtot
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,hours,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,weight,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,psu,conglome
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,stratum,estrato
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,geography,dominio
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,month_year,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,industry,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,occupation,
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,household_id,vivienda|hogar
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,person_id,codperso
616_trim_jun_jul_ago18,EPE,2018-06,Trim Jun-Jul-Ago18.csv,ok,102,panel_rotation,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,employment_indicator,ocu200
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,age,p208b1|p208b2|p208b3
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,sex,p207a|p207b
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,dependent_worker,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,self_employment,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,informality,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,monthly_earnings,ingtot
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,hours,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,weight,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,psu,conglome
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,stratum,estrato
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,geography,dominio
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,month_year,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,industry,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,occupation,
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,household_id,vivienda|hogar
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,person_id,codperso
618_trim_jul_ago_set18,EPE,2018-07,Trim Jul-Ago-Set18.csv,ok,102,panel_rotation,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,employment_indicator,ocu200
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,age,p208b1|p208b2|p208b3
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,sex,p207a|p207b
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,dependent_worker,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,self_employment,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,informality,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,monthly_earnings,ingtot
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,hours,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,weight,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,psu,conglome
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,stratum,estrato
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,geography,dominio
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,month_year,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,industry,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,occupation,
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,household_id,vivienda|hogar
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,person_id,codperso
620_trim_ago_set_oct18,EPE,2018-08,Trim Ago-Set-Oct18.csv,ok,102,panel_rotation,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,employment_indicator,ocu200
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,age,p208b1|p208b2|p208b3
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,sex,p207a|p207b
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,dependent_worker,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,self_employment,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,informality,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,monthly_earnings,ingtot
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,hours,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,weight,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,psu,conglome
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,stratum,estrato
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,geography,dominio
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,month_year,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,industry,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,occupation,
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,household_id,vivienda|hogar
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,person_id,codperso
621_trim_set_oct_nov18,EPE,2018-09,Trim Set-Oct-Nov18.csv,ok,102,panel_rotation,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,employment_indicator,ocu200
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,age,p208b1|p208b2|p208b3
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,sex,p207a|p207b
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,dependent_worker,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,self_employment,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,informality,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,monthly_earnings,ingtot
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,hours,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,weight,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,psu,conglome
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,stratum,estrato
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,geography,dominio
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,month_year,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,industry,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,occupation,
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,household_id,vivienda|hogar
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,person_id,codperso
623_trim_oct_nov_dic18,EPE,2018-10,Trim Oct-Nov-Dic18.csv,ok,102,panel_rotation,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,employment_indicator,ocu200
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,age,p208b1|p208b2|p208b3
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,sex,p207a|p207b
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,dependent_worker,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,self_employment,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,informality,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,monthly_earnings,ingtot
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,hours,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,weight,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,psu,conglome
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,stratum,estrato
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,geography,dominio
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,month_year,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,industry,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,occupation,
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,household_id,vivienda|hogar
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,person_id,codperso
625_trim_nov_dic_ene19,EPE,2018-11,Trim Nov-Dic-Ene19.csv,ok,102,panel_rotation,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,employment_indicator,ocu200
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,age,p208b1|p208b2|p208b3
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,sex,p207a|p207b
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,dependent_worker,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,self_employment,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,informality,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,monthly_earnings,ingtot
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,hours,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,weight,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,psu,conglome
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,stratum,estrato
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,geography,dominio
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,month_year,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,industry,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,occupation,
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,household_id,vivienda|hogar
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,person_id,codperso
631_trim_dic_ene_feb19,EPE,2018-12,Trim Dic-Ene-Feb19.csv,ok,102,panel_rotation,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,employment_indicator,ocu200
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,age,p208b1|p208b2|p208b3
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,sex,p207a|p207b
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,dependent_worker,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,self_employment,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,informality,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,monthly_earnings,ingtot
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,hours,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,weight,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,psu,conglome
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,stratum,estrato
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,geography,dominio
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,month_year,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,industry,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,occupation,
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,household_id,vivienda|hogar
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,person_id,codperso
636_trim_ene_feb_mar19,EPE,2019-01,Trim Ene-Feb-Mar19.csv,ok,102,panel_rotation,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,employment_indicator,ocu200
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,age,p208b1|p208b2|p208b3
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,sex,p207a|p207b
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,dependent_worker,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,self_employment,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,informality,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,monthly_earnings,ingtot
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,hours,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,weight,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,psu,conglome
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,stratum,estrato
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,geography,dominio
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,month_year,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,industry,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,occupation,
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,household_id,vivienda|hogar
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,person_id,codperso
637_trim_feb_mar_abr19,EPE,2019-02,Trim Feb-Mar-Abr19.csv,ok,102,panel_rotation,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,employment_indicator,ocu200
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,age,p208b1|p208b2|p208b3
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,sex,p207a|p207b
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,dependent_worker,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,self_employment,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,informality,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,monthly_earnings,ingtot
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,hours,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,weight,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,psu,conglome
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,stratum,estrato
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,geography,dominio
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,month_year,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,industry,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,occupation,
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,household_id,vivienda|hogar
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,person_id,codperso
640_trim_mar_abr_may19,EPE,2019-03,Trim Mar-Abr-May19.csv,ok,102,panel_rotation,
643_trim_abr_may_jun19,EPE,2019-04,Trim Abr-May-Jun19.csv,ok,102,employment_indicator,ocu200
643_trim_abr_may_jun19,EPE,2019-04,Trim Abr-May-Jun19.csv,ok,102,age,p208b1|p208b2|p208b3
643_trim_abr_may_jun19,EPE,2019-04,Trim Abr-May-Jun19.csv,ok,102,sex,p207a|p207b
